company_id,name,rank,karma,market_cap,sector,industry,symbol,category,exchange,share_value,ipo_year,quote_url
"5466","China GengSheng Minerals, Inc.","1","0.8","2948335","Consumer Durables","Miscellaneous manufacturing industries","CHGS","Public","AMEX","0","0000","http://www.nasdaq.com/symbol/chgs"
"5467","PHAZAR CORP","1","0.8","2844719","Technology","Radio And Television Broadcasting And Communications Equipme","ANTP","Public","NASDAQ","1","0000","http://www.nasdaq.com/symbol/antp"
"5468","WisdomTree Trust WisdomTree Japan Hedged SmallCap Equity Fund","1","0.8","2725109","n/a","n/a","DXJS","Public","NASDAQ","27","0000","http://www.nasdaq.com/symbol/dxjs"
"5469","WisdomTree Trust WisdomTree United Kingdom Hedged Equity Fund","1","0.8","2641306","n/a","n/a","DXPS","Public","NASDAQ","26","0000","http://www.nasdaq.com/symbol/dxps"
"5470","ProShares Trust ProShares UltraShort Nasdaq Biotechnology","1","0.8","2524939","n/a","n/a","BIS","Public","NASDAQ","34","1976","http://www.nasdaq.com/symbol/bis"
"5471","iShares MSCI Emerging Markets Consumer Discretionary ETF","1","0.8","2410000","n/a","n/a","EMDI","Public","NASDAQ","48","0000","http://www.nasdaq.com/symbol/emdi"
"5472","ALPS ETF Trust VelocityShares Russia Select DR ETF","1","0.8","2348735","n/a","n/a","RUDR","Public","NASDAQ","47","0000","http://www.nasdaq.com/symbol/rudr"
"5473","iShares MSCI ACWI ex US Financials ETF","1","0.8","2232000","n/a","n/a","AXFN","Public","NASDAQ","22","0000","http://www.nasdaq.com/symbol/axfn"
"5474","eOn Communications Corporation","1","0.8","2181322","Public Utilities","Telecommunications Equipment","EONC","Public","NASDAQ","1","2000","http://www.nasdaq.com/symbol/eonc"
"5475","ALPS ETF Trust VelocityShares Emerging Markets DR ETF","1","0.8","2175000","n/a","n/a","EMDR","Public","NASDAQ","44","0000","http://www.nasdaq.com/symbol/emdr"
"5476","New Concept Energy, Inc","1","0.8","2063751","Energy","Oil & Gas Production","GBR","Public","AMEX","1","0000","http://www.nasdaq.com/symbol/gbr"
"5477","iShares MSCI Emerging Markets Energy Capped ETF","1","0.8","1734000","n/a","n/a","EMEY","Public","NASDAQ","35","0000","http://www.nasdaq.com/symbol/emey"
"5478","FreeSeas Inc.","1","0.8","1418883","Transportation","Marine Transportation","FREE","Public","NASDAQ","0","0000","http://www.nasdaq.com/symbol/free"
"5479","Broadway Financial Corporation","1","0.8","1342195","Finance","Savings Institutions","BYFC","Public","NASDAQ","1","0000","http://www.nasdaq.com/symbol/byfc"
"5480","T3 Motion Inc","1","0.8","597608","Capital Goods","Auto Manufacturing","TTTM","Public","AMEX","0","0000","http://www.nasdaq.com/symbol/tttm"
"5481","Ambac Financial Group, Inc.","1","0.8","0","Finance","Property-Casualty Insurers","AMBC","Public","NASDAQ","23","0000","http://www.nasdaq.com/symbol/ambc"
"5482","Ambac Financial Group, Inc.","1","0.8","0","Finance","Property-Casualty Insurers","AMBCW","Public","NASDAQ","12","0000","http://www.nasdaq.com/symbol/ambcw"
"5483","American Capital Agency Corp.","1","0.8","0","Consumer Services","Real Estate Investment Trusts","AGNCP","Public","NASDAQ","25","0000","http://www.nasdaq.com/symbol/agncp"
"5484","AmeriServ Financial Inc.","1","0.8","0","Finance","Major Banks","ASRVP","Public","NASDAQ","27","0000","http://www.nasdaq.com/symbol/asrvp"
"5485","Andina Acquisition Corporation","1","0.8","0","Finance","Business Services","ANDAW","Public","NASDAQ","0","0000","http://www.nasdaq.com/symbol/andaw"
"5486","Aquasition Corp.","1","0.8","0","Finance","Business Services","AQUUW","Public","NASDAQ","0","0000","http://www.nasdaq.com/symbol/aquuw"
"5487","Argo Group International Holdings, Ltd.","1","0.8","0","Finance","Specialty Insurers","AGIIL","Public","NASDAQ","24","0000","http://www.nasdaq.com/symbol/agiil"
"5488","Associated Banc-Corp","1","0.8","0","Finance","Major Banks","ASBCW","Public","NASDAQ","2","0000","http://www.nasdaq.com/symbol/asbcw"
"5489","BGS Acquisition Corp.","1","0.8","0","Finance","Business Services","BGSCW","Public","NASDAQ","0","0000","http://www.nasdaq.com/symbol/bgscw"
"5490","Blue Wolf Mongolia Holdings Corp.","1","0.8","0","Finance","Business Services","MNGLU","Public","NASDAQ","10","0000","http://www.nasdaq.com/symbol/mnglu"
"5491","Blue Wolf Mongolia Holdings Corp.","1","0.8","0","Finance","Business Services","MNGLW","Public","NASDAQ","0","0000","http://www.nasdaq.com/symbol/mnglw"
"5492","Boston Private Financial Holdings, Inc.","1","0.8","0","Finance","Major Banks","BPFHP","Public","NASDAQ","24","0000","http://www.nasdaq.com/symbol/bpfhp"
"5493","Boston Private Financial Holdings, Inc.","1","0.8","0","Finance","Major Banks","BPFHW","Public","NASDAQ","5","0000","http://www.nasdaq.com/symbol/bpfhw"
"5494","Capitol Acquisition Corp. II","1","0.8","0","Finance","Business Services","CLACW","Public","NASDAQ","1","0000","http://www.nasdaq.com/symbol/clacw"
"5495","Celgene Corporation","1","0.8","0","Health Care","Major Pharmaceuticals","CELGZ","Public","NASDAQ","7","0000","http://www.nasdaq.com/symbol/celgz"
"5496","Chanticleer Holdings, Inc.","1","0.8","0","Consumer Services","Professional Services","HOTRW","Public","NASDAQ","0","0000","http://www.nasdaq.com/symbol/hotrw"
"5497","Chart Acquisition Corp.","1","0.8","0","Finance","Business Services","CACGU","Public","NASDAQ","10","0000","http://www.nasdaq.com/symbol/cacgu"
"5498","Chart Acquisition Corp.","1","0.8","0","Finance","Business Services","CACGW","Public","NASDAQ","1","0000","http://www.nasdaq.com/symbol/cacgw"
"5499","CIS Acquisition Ltd.","1","0.8","0","Finance","Business Services","CISAA","Public","NASDAQ","10","0000","http://www.nasdaq.com/symbol/cisaa"
"5500","CIS Acquisition Ltd.","1","0.8","0","Finance","Business Services","CISAW","Public","NASDAQ","0","0000","http://www.nasdaq.com/symbol/cisaw"
"5501","COLLABRIUM JAPAN ACQUISITION CORPORATION","1","0.8","0","Finance","Business Services","JACQW","Public","NASDAQ","0","0000","http://www.nasdaq.com/symbol/jacqw"
"5502","CombiMatrix Corporation","1","0.8","0","Capital Goods","Biotechnology: Laboratory Analytical Instruments","CBMXW","Public","NASDAQ","0","0000","http://www.nasdaq.com/symbol/cbmxw"
"5503","Cresud S.A.C.I.F. y A.","1","0.8","0","Finance","Real Estate","CRESW","Public","NASDAQ","0","0000","http://www.nasdaq.com/symbol/cresw"
"5504","Crumbs Bake Shop, Inc.","1","0.8","0","Consumer Non-Durables","Food Chains","CRMBU","Public","NASDAQ","1","0000","http://www.nasdaq.com/symbol/crmbu"
"5505","Crumbs Bake Shop, Inc.","1","0.8","0","Consumer Non-Durables","Food Chains","CRMBW","Public","NASDAQ","0","0000","http://www.nasdaq.com/symbol/crmbw"
"5506","Cytori Therapeutics Inc","1","0.8","0","Health Care","Medical/Dental Instruments","CYTXW","Public","NASDAQ","1","0000","http://www.nasdaq.com/symbol/cytxw"
"5507","Dex Media, Inc.","1","0.8","0","Consumer Services","Advertising","DXM","Public","NASDAQ","18","0000","http://www.nasdaq.com/symbol/dxm"
"5508","Fifth Street Finance Corp.","1","0.8","0","n/a","n/a","FSCFL","Public","NASDAQ","24","0000","http://www.nasdaq.com/symbol/fscfl"
"5509","First Financial Bancorp.","1","0.8","0","Finance","Major Banks","FFBCW","Public","NASDAQ","6","0000","http://www.nasdaq.com/symbol/ffbcw"
"5510","First PacTrust Bancorp, Inc.","1","0.8","0","Finance","Major Banks","BANCL","Public","NASDAQ","25","0000","http://www.nasdaq.com/symbol/bancl"
"5511","First PacTrust Bancorp, Inc.","1","0.8","0","Finance","Major Banks","BANCP","Public","NASDAQ","26","0000","http://www.nasdaq.com/symbol/bancp"
"5512","Full Circle Capital Corporation","1","0.8","0","n/a","n/a","FULLL","Public","NASDAQ","25","0000","http://www.nasdaq.com/symbol/fulll"
"5513","Galectin Therapeutics Inc.","1","0.8","0","Health Care","Major Pharmaceuticals","GALTU","Public","NASDAQ","10","0000","http://www.nasdaq.com/symbol/galtu"
"5514","Galectin Therapeutics Inc.","1","0.8","0","Health Care","Major Pharmaceuticals","GALTW","Public","NASDAQ","2","0000","http://www.nasdaq.com/symbol/galtw"
"5515","General Finance Corporation","1","0.8","0","Consumer Services","Other Specialty Stores","GFNCP","Public","NASDAQ","101","0000","http://www.nasdaq.com/symbol/gfncp"
"5516","Gladstone Capital Corporation","1","0.8","0","n/a","n/a","GLADP","Public","NASDAQ","25","0000","http://www.nasdaq.com/symbol/gladp"
"5517","Gladstone Commercial Corporation","1","0.8","0","Consumer Services","Real Estate","GOODN","Public","NASDAQ","26","0000","http://www.nasdaq.com/symbol/goodn"
"5518","Gladstone Investment Corporation","1","0.8","0","n/a","n/a","GAINP","Public","NASDAQ","26","0000","http://www.nasdaq.com/symbol/gainp"
"5519","HCI Group, Inc.","1","0.8","0","Finance","Property-Casualty Insurers","HCIIP","Public","NASDAQ","31","0000","http://www.nasdaq.com/symbol/hciip"
"5520","Huntington Bancshares Incorporated","1","0.8","0","Finance","Major Banks","HBANP","Public","NASDAQ","1227","0000","http://www.nasdaq.com/symbol/hbanp"
"5521","Independent Bank Corporation","1","0.8","0","n/a","n/a","IBCPO","Public","NASDAQ","31","0000","http://www.nasdaq.com/symbol/ibcpo"
"5522","Infinity Cross Border Acquisition Corporation","1","0.8","0","Finance","Business Services","INXBU","Public","NASDAQ","8","0000","http://www.nasdaq.com/symbol/inxbu"
"5523","Infinity Cross Border Acquisition Corporation","1","0.8","0","Finance","Business Services","INXBW","Public","NASDAQ","1","0000","http://www.nasdaq.com/symbol/inxbw"
"5524","Iridium Communications Inc","1","0.8","0","Consumer Durables","Telecommunications Equipment","IRDMZ","Public","NASDAQ","1","0000","http://www.nasdaq.com/symbol/irdmz"
"5525","Mazor Robotics Ltd.","1","0.8","0","Health Care","Medical/Dental Instruments","MZOR","Public","NASDAQ","14","0000","http://www.nasdaq.com/symbol/mzor"
"5526","METHES ENERGIES INTERNATIONAL LTD","1","0.8","0","Basic Industries","Major Chemicals","MEILW","Public","NASDAQ","1","0000","http://www.nasdaq.com/symbol/meilw"
"5527","METHES ENERGIES INTERNATIONAL LTD","1","0.8","0","Basic Industries","Major Chemicals","MEILZ","Public","NASDAQ","1","0000","http://www.nasdaq.com/symbol/meilz"
"5528","Micronet Enertec Technologies, Inc.","1","0.8","0","Capital Goods","Electrical Products","MICTW","Public","NASDAQ","1","0000","http://www.nasdaq.com/symbol/mictw"
"5529","Microvision, Inc.","1","0.8","0","Capital Goods","Industrial Machinery/Components","MVISW","Public","NASDAQ","0","0000","http://www.nasdaq.com/symbol/mvisw"
"5530","New York Mortgage Trust, Inc.","1","0.8","0","Finance","Finance: Consumer Services","NYMTP","Public","NASDAQ","23","0000","http://www.nasdaq.com/symbol/nymtp"
"5531","Northwest Biotherapeutics, Inc.","1","0.8","0","Health Care","Major Pharmaceuticals","NWBOW","Public","NASDAQ","2","0000","http://www.nasdaq.com/symbol/nwbow"
"5532","Old Second Bancorp, Inc.","1","0.8","0","Finance","Major Banks","OSBCP","Public","NASDAQ","11","0000","http://www.nasdaq.com/symbol/osbcp"
"5533","Oxford Lane Capital Corp.","1","0.8","0","n/a","n/a","OXLCO","Public","NASDAQ","24","0000","http://www.nasdaq.com/symbol/oxlco"
"5534","Oxford Lane Capital Corp.","1","0.8","0","n/a","n/a","OXLCP","Public","NASDAQ","26","0000","http://www.nasdaq.com/symbol/oxlcp"
"5535","Popular, Inc.","1","0.8","0","Finance","Major Banks","BPOPM","Public","NASDAQ","22","0000","http://www.nasdaq.com/symbol/bpopm"
"5536","Prime Acquisition Corp.","1","0.8","0","Finance","Business Services","PACQW","Public","NASDAQ","0","0000","http://www.nasdaq.com/symbol/pacqw"
"5537","PrivateBancorp, Inc.","1","0.8","0","Finance","Major Banks","PVTBP","Public","NASDAQ","26","0000","http://www.nasdaq.com/symbol/pvtbp"
"5538","Redhill Biopharma Ltd.","1","0.8","0","Health Care","Major Pharmaceuticals","RDHL","Public","NASDAQ","10","0000","http://www.nasdaq.com/symbol/rdhl"
"5539","Regado BioSciences, Inc.","1","0.8","0","Health Care","Major Pharmaceuticals","RGDO","Public","NASDAQ","0","0000","http://www.nasdaq.com/symbol/rgdo"
"5540","Repros Therapeutics Inc.","1","0.8","0","Health Care","Biotechnology: Biological Products (No Diagnostic Substances","RPRXW","Public","NASDAQ","20","0000","http://www.nasdaq.com/symbol/rprxw"
"5541","Repros Therapeutics Inc.","1","0.8","0","Health Care","Biotechnology: Biological Products (No Diagnostic Substances","RPRXZ","Public","NASDAQ","17","0000","http://www.nasdaq.com/symbol/rprxz"
"5542","Retail Opportunity Investments Corp.","1","0.8","0","Consumer Services","Real Estate Investment Trusts","ROICU","Public","NASDAQ","16","0000","http://www.nasdaq.com/symbol/roicu"
"5543","Retail Opportunity Investments Corp.","1","0.8","0","Consumer Services","Real Estate Investment Trusts","ROICW","Public","NASDAQ","2","0000","http://www.nasdaq.com/symbol/roicw"
"5544","S&W Seed Company","1","0.8","0","Consumer Non-Durables","Farming/Seeds/Milling","SANWZ","Public","NASDAQ","1","0000","http://www.nasdaq.com/symbol/sanwz"
"5545","S.Y. Bancorp, Inc.","1","0.8","0","Finance","Major Banks","SYBTP","Public","NASDAQ","11","0000","http://www.nasdaq.com/symbol/sybtp"
"5546","Sanofi","1","0.8","0","Health Care","Major Pharmaceuticals","GCVRZ","Public","NASDAQ","2","0000","http://www.nasdaq.com/symbol/gcvrz"
"5547","Signature Bank","1","0.8","0","Finance","Major Banks","SBNYW","Public","NASDAQ","56","0000","http://www.nasdaq.com/symbol/sbnyw"
"5548","SLM Corporation","1","0.8","0","Finance","Finance: Consumer Services","ISM","Public","NASDAQ","23","0000","http://www.nasdaq.com/symbol/ism"
"5549","SLM Corporation","1","0.8","0","Finance","Finance: Consumer Services","JSM","Public","NASDAQ","21","0000","http://www.nasdaq.com/symbol/jsm"
"5550","SLM Corporation","1","0.8","0","Finance","Finance: Consumer Services","OSM","Public","NASDAQ","24","0000","http://www.nasdaq.com/symbol/osm"
"5551","Southwest Bancorp, Inc.","1","0.8","0","Finance","Major Banks","OKSBP","Public","NASDAQ","26","0000","http://www.nasdaq.com/symbol/oksbp"
"5552","SVB Financial Group","1","0.8","0","Finance","Major Banks","SIVBO","Public","NASDAQ","25","0000","http://www.nasdaq.com/symbol/sivbo"
"5553","Synergy Pharmaceuticals, Inc.","1","0.8","0","Health Care","Major Pharmaceuticals","SGYPW","Public","NASDAQ","2","0000","http://www.nasdaq.com/symbol/sgypw"
"5554","Taylor Capital Group, Inc.","1","0.8","0","Finance","Major Banks","TAYCO","Public","NASDAQ","26","0000","http://www.nasdaq.com/symbol/tayco"
"5555","Taylor Capital Group, Inc.","1","0.8","0","Finance","Major Banks","TAYCP","Public","NASDAQ","26","0000","http://www.nasdaq.com/symbol/taycp"
"5556","Texas Capital Bancshares, Inc.","1","0.8","0","Finance","Major Banks","TCBIL","Public","NASDAQ","24","0000","http://www.nasdaq.com/symbol/tcbil"
"5557","Texas Capital Bancshares, Inc.","1","0.8","0","Finance","Major Banks","TCBIP","Public","NASDAQ","25","0000","http://www.nasdaq.com/symbol/tcbip"
"5558","Texas Capital Bancshares, Inc.","1","0.8","0","Finance","Major Banks","TCBIW","Public","NASDAQ","34","0000","http://www.nasdaq.com/symbol/tcbiw"
"5559","The Goodyear Tire & Rubber Company","1","0.8","0","Consumer Durables","Automotive Aftermarket","GTPPP","Public","NASDAQ","52","0000","http://www.nasdaq.com/symbol/gtppp"
"5560","TrovaGene, Inc.","1","0.8","0","Health Care","Biotechnology: Biological Products (No Diagnostic Substances","TROVU","Public","NASDAQ","21","0000","http://www.nasdaq.com/symbol/trovu"
"5561","TrovaGene, Inc.","1","0.8","0","Health Care","Biotechnology: Biological Products (No Diagnostic Substances","TROVW","Public","NASDAQ","5","0000","http://www.nasdaq.com/symbol/trovw"
"5562","Twenty-First Century Fox, Inc.","1","0.8","0","Consumer Services","Television Services","FOX","Public","NASDAQ","30","1991","http://www.nasdaq.com/symbol/fox"
"5563","USA Technologies, Inc.","1","0.8","0","Miscellaneous","Office Equipment/Supplies/Services","USATZ","Public","NASDAQ","1","0000","http://www.nasdaq.com/symbol/usatz"
"5564","Valley National Bancorp","1","0.8","0","Finance","Major Banks","VLYWW","Public","NASDAQ","1","0000","http://www.nasdaq.com/symbol/vlyww"
"5565","Vanguard Natural Resources LLC","1","0.8","0","n/a","n/a","VNRAP","Public","NASDAQ","25","0000","http://www.nasdaq.com/symbol/vnrap"
"5566","Vringo, Inc.","1","0.8","0","Consumer Services","Telecommunications Equipment","VRNGW","Public","NASDAQ","1","0000","http://www.nasdaq.com/symbol/vrngw"
"5567","Washington Federal, Inc.","1","0.8","0","Finance","Savings Institutions","WAFDW","Public","NASDAQ","5","0000","http://www.nasdaq.com/symbol/wafdw"
"5568","Wintrust Financial Corporation","1","0.8","0","Finance","Major Banks","WTFCW","Public","NASDAQ","18","0000","http://www.nasdaq.com/symbol/wtfcw"
"5569","Wright Medical Group, Inc.","1","0.8","0","Health Care","Industrial Specialties","WMGIZ","Public","NASDAQ","3","0000","http://www.nasdaq.com/symbol/wmgiz"
"5570","WSFS Financial Corporation","1","0.8","0","Finance","Major Banks","WSFSL","Public","NASDAQ","26","0000","http://www.nasdaq.com/symbol/wsfsl"
"5571","Zions Bancorporation","1","0.8","0","Finance","Major Banks","ZIONW","Public","NASDAQ","7","0000","http://www.nasdaq.com/symbol/zionw"
"5572","Zions Bancorporation","1","0.8","0","Finance","Major Banks","ZIONZ","Public","NASDAQ","5","0000","http://www.nasdaq.com/symbol/zionz"
"5573","Aegon NV","1","0.8","0","Finance","Life Insurance","AEB","Public","NYSE","22","0000","http://www.nasdaq.com/symbol/aeb"
"5574","Aegon NV","1","0.8","0","Finance","Life Insurance","AED","Public","NYSE","25","1995","http://www.nasdaq.com/symbol/aed"
"5575","Aegon NV","1","0.8","0","Finance","Life Insurance","AEF","Public","NYSE","25","1990","http://www.nasdaq.com/symbol/aef"
"5576","Aegon NV","1","0.8","0","Finance","Life Insurance","AEH","Public","NYSE","25","0000","http://www.nasdaq.com/symbol/aeh"
"5577","Aegon NV","1","0.8","0","Finance","Life Insurance","AEK","Public","NYSE","27","0000","http://www.nasdaq.com/symbol/aek"
"5578","Aegon NV","1","0.8","0","Finance","Life Insurance","AEV","Public","NYSE","25","0000","http://www.nasdaq.com/symbol/aev"
"5579","Affiliated Managers Group, Inc.","1","0.8","0","n/a","n/a","AFM","Public","NYSE","25","0000","http://www.nasdaq.com/symbol/afm"
"5580","Affiliated Managers Group, Inc.","1","0.8","0","Finance","Investment Managers","MGR","Public","NYSE","25","0000","http://www.nasdaq.com/symbol/mgr"
"5581","Aflac Incorporated","1","0.8","0","Finance","Accident &Health Insurance","AFSD","Public","NYSE","24","0000","http://www.nasdaq.com/symbol/afsd"
"5582","AG Mortgage Investment Trust, Inc.","1","0.8","0","n/a","n/a","MITT^A","Public","NYSE","25","0000","http://www.nasdaq.com/symbol/mitt^a"
"5583","AG Mortgage Investment Trust, Inc.","1","0.8","0","n/a","n/a","MITT^B","Public","NYSE","24","0000","http://www.nasdaq.com/symbol/mitt^b"
"5584","Alabama Power Company","1","0.8","0","Public Utilities","Electric Utilities: Central","ALP^N","Public","NYSE","25","0000","http://www.nasdaq.com/symbol/alp^n"
"5585","Alabama Power Company","1","0.8","0","Public Utilities","Electric Utilities: Central","ALP^O","Public","NYSE","25","0000","http://www.nasdaq.com/symbol/alp^o"
"5586","Alabama Power Company","1","0.8","0","n/a","n/a","ALP^P","Public","NYSE","25","0000","http://www.nasdaq.com/symbol/alp^p"
"5587","Alere Inc.","1","0.8","0","n/a","n/a","ALR^B","Public","NYSE","238","0000","http://www.nasdaq.com/symbol/alr^b"
"5588","Alexandria Real Estate Equities, Inc.","1","0.8","0","n/a","n/a","ARE^E","Public","NYSE","24","0000","http://www.nasdaq.com/symbol/are^e"
"5589","Allstate Corporation (The)","1","0.8","0","n/a","n/a","ALL^A","Public","NYSE","25","0000","http://www.nasdaq.com/symbol/all^a"
"5590","Allstate Corporation (The)","1","0.8","0","n/a","n/a","ALL^B","Public","NYSE","25","0000","http://www.nasdaq.com/symbol/all^b"
"5591","American Financial Group, Inc.","1","0.8","0","Finance","Property-Casualty Insurers","AFA","Public","NYSE","24","0000","http://www.nasdaq.com/symbol/afa"
"5592","American Financial Group, Inc.","1","0.8","0","Finance","Property-Casualty Insurers","AFQ","Public","NYSE","26","0000","http://www.nasdaq.com/symbol/afq"
"5593","American Financial Group, Inc.","1","0.8","0","Finance","Property-Casualty Insurers","AFW","Public","NYSE","25","0000","http://www.nasdaq.com/symbol/afw"
"5594","American International Group, Inc.","1","0.8","0","n/a","n/a","AIG/WS","Public","NYSE","19","0000","http://www.nasdaq.com/symbol/aig/ws"
"5595","AMERIPRISE FINANCIAL SERVICES, INC.","1","0.8","0","n/a","n/a","AMP^A","Public","NYSE","26","0000","http://www.nasdaq.com/symbol/amp^a"
"5596","AmTrust Financial Services, Inc.","1","0.8","0","n/a","n/a","AFSI^A","Public","NYSE","24","0000","http://www.nasdaq.com/symbol/afsi^a"
"5597","AngloGold Ashanti Limited","1","0.8","0","n/a","n/a","AU^A","Public","NYSE","15","0000","http://www.nasdaq.com/symbol/au^a"
"5598","Annaly Capital Management Inc","1","0.8","0","n/a","n/a","NLY^A","Public","NYSE","25","0000","http://www.nasdaq.com/symbol/nly^a"
"5599","Annaly Capital Management Inc","1","0.8","0","n/a","n/a","NLY^C","Public","NYSE","24","0000","http://www.nasdaq.com/symbol/nly^c"
"5600","Annaly Capital Management Inc","1","0.8","0","n/a","n/a","NLY^D","Public","NYSE","24","0000","http://www.nasdaq.com/symbol/nly^d"
"5601","Anworth Mortgage Asset  Corporation","1","0.8","0","n/a","n/a","ANH^A","Public","NYSE","25","0000","http://www.nasdaq.com/symbol/anh^a"
"5602","Anworth Mortgage Asset  Corporation","1","0.8","0","n/a","n/a","ANH^B","Public","NYSE","22","0000","http://www.nasdaq.com/symbol/anh^b"
"5603","Apache Corporation","1","0.8","0","n/a","n/a","APA^D","Public","NYSE","46","0000","http://www.nasdaq.com/symbol/apa^d"
"5604","Apartment Investment and Management Company","1","0.8","0","n/a","n/a","AIV^Z","Public","NYSE","26","0000","http://www.nasdaq.com/symbol/aiv^z"
"5605","Apollo Commercial Real Estate Finance","1","0.8","0","n/a","n/a","ARI^A","Public","NYSE","26","0000","http://www.nasdaq.com/symbol/ari^a"
"5606","Apollo Investment Corporation","1","0.8","0","n/a","n/a","AIB","Public","NYSE","24","0000","http://www.nasdaq.com/symbol/aib"
"5607","Apollo Investment Corporation","1","0.8","0","n/a","n/a","AIY","Public","NYSE","24","0000","http://www.nasdaq.com/symbol/aiy"
"5608","Apollo Residential Mortgage, Inc.","1","0.8","0","n/a","n/a","AMTG^A","Public","NYSE","24","0000","http://www.nasdaq.com/symbol/amtg^a"
"5609","Apollo Tactical Income Fund Inc.","1","0.8","0","n/a","n/a","AIF","Public","NYSE","17","0000","http://www.nasdaq.com/symbol/aif"
"5610","Arbor Realty Trust","1","0.8","0","n/a","n/a","ABR^A","Public","NYSE","25","0000","http://www.nasdaq.com/symbol/abr^a"
"5611","Arbor Realty Trust","1","0.8","0","n/a","n/a","ABR^B","Public","NYSE","24","0000","http://www.nasdaq.com/symbol/abr^b"
"5612","ArcelorMittal","1","0.8","0","Basic Industries","Steel/Iron Ore","MTCN","Public","NYSE","19","0000","http://www.nasdaq.com/symbol/mtcn"
"5613","Arch Capital Group Ltd.","1","0.8","0","n/a","n/a","ARH^C","Public","NYSE","25","0000","http://www.nasdaq.com/symbol/arh^c"
"5614","Ares Capital Corporation","1","0.8","0","n/a","n/a","ARN","Public","NYSE","26","1993","http://www.nasdaq.com/symbol/arn"
"5615","Ares Capital Corporation","1","0.8","0","n/a","n/a","ARU","Public","NYSE","24","0000","http://www.nasdaq.com/symbol/aru"
"5616","Ares Capital Corporation","1","0.8","0","n/a","n/a","ARY","Public","NYSE","26","0000","http://www.nasdaq.com/symbol/ary"
"5617","Ares Dynamic Credit Allocation Fund, Inc.","1","0.8","0","n/a","n/a","ARDC","Public","NYSE","19","0000","http://www.nasdaq.com/symbol/ardc"
"5618","Arlington Asset Investment Corp","1","0.8","0","Finance","Finance/Investors Services","AIW","Public","NYSE","24","0000","http://www.nasdaq.com/symbol/aiw"
"5619","ARMOUR Residential REIT, Inc.","1","0.8","0","n/a","n/a","ARR^A","Public","NYSE","25","0000","http://www.nasdaq.com/symbol/arr^a"
"5620","ARMOUR Residential REIT, Inc.","1","0.8","0","n/a","n/a","ARR^B","Public","NYSE","23","0000","http://www.nasdaq.com/symbol/arr^b"
"5621","Ashford Hospitality Trust Inc","1","0.8","0","n/a","n/a","AHT^A","Public","NYSE","25","0000","http://www.nasdaq.com/symbol/aht^a"
"5622","Ashford Hospitality Trust Inc","1","0.8","0","n/a","n/a","AHT^D","Public","NYSE","25","0000","http://www.nasdaq.com/symbol/aht^d"
"5623","Ashford Hospitality Trust Inc","1","0.8","0","n/a","n/a","AHT^E","Public","NYSE","27","0000","http://www.nasdaq.com/symbol/aht^e"
"5624","Aspen Insurance Holdings Limited","1","0.8","0","n/a","n/a","AHL^A","Public","NYSE","27","0000","http://www.nasdaq.com/symbol/ahl^a"
"5625","Aspen Insurance Holdings Limited","1","0.8","0","n/a","n/a","AHL^B","Public","NYSE","26","0000","http://www.nasdaq.com/symbol/ahl^b"
"5626","Aspen Insurance Holdings Limited","1","0.8","0","n/a","n/a","AHL^C","Public","NYSE","26","0000","http://www.nasdaq.com/symbol/ahl^c"
"5627","Associated Banc-Corp","1","0.8","0","n/a","n/a","ABW^B","Public","NYSE","28","0000","http://www.nasdaq.com/symbol/abw^b"
"5628","Assured Guaranty Ltd.","1","0.8","0","n/a","n/a","AGO^B","Public","NYSE","25","0000","http://www.nasdaq.com/symbol/ago^b"
"5629","Assured Guaranty Ltd.","1","0.8","0","n/a","n/a","AGO^E","Public","NYSE","24","0000","http://www.nasdaq.com/symbol/ago^e"
"5630","Assured Guaranty Ltd.","1","0.8","0","n/a","n/a","AGO^F","Public","NYSE","24","0000","http://www.nasdaq.com/symbol/ago^f"
"5631","Astoria Financial Corporation","1","0.8","0","n/a","n/a","AF^C","Public","NYSE","24","0000","http://www.nasdaq.com/symbol/af^c"
"5632","Aviva plc","1","0.8","0","Finance","Life Insurance","AVV","Public","NYSE","27","0000","http://www.nasdaq.com/symbol/avv"
"5633","Axis Capital Holdings Limited","1","0.8","0","n/a","n/a","AXS^C","Public","NYSE","26","0000","http://www.nasdaq.com/symbol/axs^c"
"5634","Axis Capital Holdings Limited","1","0.8","0","n/a","n/a","AXS^D","Public","NYSE","22","0000","http://www.nasdaq.com/symbol/axs^d"
"5635","Baltimore Gas & Electric Company","1","0.8","0","n/a","n/a","BGE^B","Public","NYSE","25","0000","http://www.nasdaq.com/symbol/bge^b"
"5636","Banco Santander, S.A.","1","0.8","0","n/a","n/a","SAN^A","Public","NYSE","25","0000","http://www.nasdaq.com/symbol/san^a"
"5637","Banco Santander, S.A.","1","0.8","0","n/a","n/a","SAN^B","Public","NYSE","20","0000","http://www.nasdaq.com/symbol/san^b"
"5638","Banco Santander, S.A.","1","0.8","0","n/a","n/a","SAN^C","Public","NYSE","25","0000","http://www.nasdaq.com/symbol/san^c"
"5639","Banco Santander, S.A.","1","0.8","0","n/a","n/a","SAN^E","Public","NYSE","27","0000","http://www.nasdaq.com/symbol/san^e"
"5640","Banco Santander, S.A.","1","0.8","0","n/a","n/a","SAN^F","Public","NYSE","1043","0000","http://www.nasdaq.com/symbol/san^f"
